rank,nome,avaliacao
14881,Daring Contest,6.67
14882,Anagram: The Ingenious Game of Juggling Words,6.38
14883,Loos: The Big Push,6.39
14884,Sabbat Magica,7.29
14885,System 7 Napoleonics,6.45
14886,The Game of Life: Card Game,5.79
14887,Rogers' Rangers: America's First Commandos,6.38
14888,The Best Booth,6.70
14889,Tricky Safari,6.20
14890,Animale Tattica,6.41
14891,The Brotherhood,6.22
14892,Big League Hockey Manager,5.99
14893,Die Wiege der Renaissance,5.84
14894,Giro D'Italia Card Game,5.87
14895,Zar,6.62
14896,Sailor Moon Crystal: Dice Challenge,6.26
14897,CLACK!,5.69
14898,AARRR!,6.52
14899,Kabuki,5.68
14900,Project Z: The Zombie Miniatures Game,7.61
14901,Trickster: Fantasy,6.82
14902,Little Italy,5.67
14903,Double Down,5.62
14904,Tet Offensive,6.18
14905,Taifa,6.45
14906,Invazions,6.67
14907,Psychological Warfare,6.14
14908,Consensus,6.30
14909,Merrill's Marauders: Commandos in Burma 1943-1944,6.30
14910,iKNOW: Hit List,6.50
14911,The Circle,5.74
14912,Gladiatoris,9.23
14913,Migration: Mars,6.11
14914,Battleship Card Game,5.74
14915,Viva España: A Game of the Spanish Civil War – 1936-1939,6.65
14916,Dungeon Bazar,5.77
14917,The Prestel New York Architecture Game,6.05
14918,Pressure Point,6.09
14919,Central Market,5.93
14920,RPGQuest: A Jornada do Herói,8.39
14921,Remember Gordon! The Battle of Omdurman,6.63
14922,How to Host a Murder: Roman Ruins,6.36
14923,Manchu: The Taiping Rebellion – 1852-1868,6.03
14924,Cortex Challenge GEO,6.07
14925,Helltank Destroyer,6.24
14926,An Loc: 1972 – The North Vietnamese Push Towards Saigon,6.70
14927,Zoom Zoom Ka-Boom!!,6.53
14928,"Tierra y Libertad, el juego revolucionario",6.82
14929,Colpevole!,6.27
14930,Zaar,7.93
14931,Human Era,6.01
14932,The Lord of the Rings Adventure Game,6.18
14933,Boom Bokken,6.14
14934,Med Sirocco,6.57
14935,Norge: the first battle between the Germans and the Allies,6.22
14936,Klattschen,6.42
14937,Rainbow Knights,5.89
14938,D. Afonso Henriques,6.27
14939,Cónclave,6.65
14940,Great Medieval Battles Bannockburn and Angora,6.66
14941,Throne of the World,6.79
14942,Top Gun Strategy Game,5.83
14943,Rogue Agent,5.74
14944,Safe Return Doubtful,6.06
14945,Orbital Conflict,7.29
14946,Genius Rules,6.11
14947,Towers of Am'harb,6.14
14948,Sirocco,5.74
14949,"Belter: Mining the Asteroids, 2076",6.08
14950,Berridos,6.98
14951,Rise of the Exiled,7.19
14952,Amis Cube,6.23
14953,Territories,6.26
14954,Whiskey Business!,6.68
14955,Inquisitor,5.85
14956,Nexos,5.94
14957,Kawaii,5.88
14958,X610Z,6.92
14959,Artline,6.02
14960,The Game of Life Express,6.21
14961,VisualEyes,5.66
14962,POK,6.40
14963,6th Sense,6.63
14964,Fairy Meat,5.95
14965,Rookie Heroes,6.32
14966,Chocobo Party Up!,6.24
14967,i9n,6.17
14968,Tic Talk,5.86
14969,Löwendynastie,5.92
14970,Situation 7,6.06
14971,Naruto Collectible Card Game,6.07
14972,Minuteman: The Second American Revolution,6.21
14973,Web of Gold,5.71
14974,Keep Cool,6.30
14975,Dwarves and Dice,6.01
14976,Heroes & Treasure,8.50
14977,EXIT Kids: Code Breaker,6.22
14978,Boss Kito,5.70
14979,Mountain of Inferno,5.68
14980,In a Flash Firefighters,6.36
14981,Fladderadatsch,6.64
14982,Decipher,6.46
14983,Goblin Slayer,6.19
14984,Sonic the Hedgehog: Crash Course,6.23
14985,The '45,6.12
14986,Cryptocurrency,6.08
14987,Red Menace,6.72
14988,Taxi Wildlife,6.05
14989,Barca,6.66
14990,3D Labyrinth,6.14
14991,GridIron Master,6.42
14992,Fast Attack Boats: A Game of the Arab-Israeli Naval War 1973,6.20
14993,Black Stories: Movie Edition,5.83
14994,Fano330-R-Morris,6.98
14995,Five Nights at Freddy's: Survive 'Til 6AM,6.76
14996,SiegeStones,5.85
14997,Pleasant Dreams,6.00
14998,Syzygy,6.25
14999,Know It or Blow It,6.13
15000,Trivial Pursuit: The Lord of the Rings Movie Trilogy Collector's Edition,5.61
15001,LOKA: A Game of Elemental Strategy,5.98
15002,Targets,5.71
15003,Magyar népmesék: A társasjáték,6.53
15004,Quest for the Faysylwood,6.25
15005,Mint Bid,6.03
15006,Okoshki,6.31
15007,Bindle Rails,6.04
15008,Black Stories: Funny Death Edition 2,6.47
15009,Scotland Yard Junior,5.78
15010,De Bull Run à Appomatox,6.86
15011,Mush,5.83
15012,Forests of Pangaia,7.41
15013,Hang on Harvey!,6.29
15014,Écarté,6.36
15015,Nichtlustig: Noch mehr Labor Chaos,6.20
15016,D-Day: The Great Crusade,6.51
15017,Taschkent,6.37
15018,Black Stories: Dark Tales Edition,5.99
15019,Goatfish,6.55
15020,E.T.I.: Estimated Time to Invasion,5.75
15021,Fox Matters,6.17
15022,Monopoly Gamer: Sonic The Hedgehog,6.54
15023,Lords of Vaala: Dragonbond,8.83
15024,Famous Fastballs: The World's Smallest Baseball Game,6.10
15025,Kniffel: Das Kartenspiel,5.97
15026,Phoenix Covenant,7.61
15027,Margin for Error,6.32
15028,Fish & Chips,6.59
15029,Run Wild,6.10
15030,Lee Invades the North,6.50
15031,Levitation: Masters of Magic,6.74
15032,Steven Universe y las Gemas de Cristal,6.52
15033,Zik,6.36
15034,Logan Stones,5.75
15035,Palaces,6.14
15036,The Official Dealer McDope Dealing Game,7.26
15037,Hell Before Night: The Battle of Shiloh,6.29
15038,Mission: Combat!,6.58
15039,24 Game,5.84
15040,Oracle,6.34
15041,Sombras Sobre Isla Negra,6.22
15042,Horror House,6.72
15043,Schlock Mercenary: Capital Offensive,5.94
15044,Mystic War,5.83
15045,Puzzle-Memo,6.48
15046,Film Frenzy,6.49
15047,Chronicler,5.90
15048,Austerlitz: The Battle of the 3 Emperors,6.27
15049,Kwizniac,6.58
15050,Roma,6.72
15051,The Village Crone,5.70
15052,VI Against Rome,6.28
15053,Hop! Hop! Hop!,6.12
15054,Scrabble Trickster,5.81
15055,Anno Domini: Essen & Trinken,6.39
15056,Family Flutter-By,5.86
15057,Candy Match,5.97
15058,The King's Men,6.80
15059,The Cleaner,6.80
15060,Expedition Dino,5.86
15061,Connections,5.78
15062,Drops & Co.,6.20
15063,Cranium Hullabaloo,5.71
15064,Top Speed,5.90
15065,Kharkov 1943,6.65
15066,Cazadores de Fosiles,6.83
15067,Mad Love,6.16
15068,Iron Man 2: Game of War,6.51
15069,Dry Gulch Junction,6.08
15070,Long Cow,6.00
15071,Kuhlorado,6.01
15072,Temple Run: Danger Chase,5.64
15073,Ricochet,5.80
15074,Leinen los!,5.94
15075,Kings of Artifice,6.21
15076,Cubo,5.64
15077,Oddly Obvious!,6.28
15078,Witching Hour,5.96
15079,Dance of the Fireflies,6.09
15080,Disney It's a Small World Game,6.62
15081,Phalanx,6.07
15082,Arcanya: Magic Academy,6.38
15083,"Reconquista! The Struggle for Iberia, 850-1250 AD",6.40
15084,Day of the Dead,6.38
15085,Smile Life,6.65
15086,Aether Captains: Capek Golems,6.29
15087,Politiko (2nd Ed),6.72
15088,Who Knows Where?,6.30
15089,Concerto,6.48
15090,Moguli,6.11
15091,The Sock Game,6.16
15092,Make 'n' Break Party,6.18
15093,Yukon Salon,6.47
15094,Dover Patrol,6.12
15095,Anime Saga,6.86
15096,First to Fight,6.06
15097,Talisman: Harry Potter,6.42
15098,Maze,6.52
15099,Fire & Stone,6.24
15100,Packen Wir's!,6.11
15101,Cool am Pool,6.23
15102,Quest: Awakening of Melior,6.40
15103,Mine Shift,5.86
15104,Stock Market Guru,5.89
15105,Robber Barons,6.21
15106,T.E.G.: Plan Táctico y Estratégico de la Guerra,6.04
15107,9 Card Siege,6.59
15108,Operators,6.42
15109,Long Range Desert Group: Special Operations Against Rommel 1941-1942,6.12
15110,Doubles Wild,6.10
15111,more dude,5.86
15112,Tabula,5.79
15113,Don't Talk to Strangers,6.16
15114,Formel 1 Nürburgring,6.35
15115,Marching Through Georgia,6.26
15116,RobotLab: The Card Game,7.37
15117,Go for Gold,6.35
15118,Memory: The Board Game,6.42
15119,Nightmare House,6.09
15120,Scalawag!,5.99
15121,Pete the Pirate,5.87
15122,Antarctica,6.72
15123,Salem Church: East of Chancellorsville,6.58
15124,Lumberjack,5.74
15125,Jetsetters,6.35
15126,The Battle of Helm's Deep,6.48
15127,Les Misérables: Eve of Rebellion,6.22
15128,Oh Gnome You Don't!,5.81
15129,Huang Dih: O Grande Imperador,6.48
15130,The Powerpuff Girls: Mojo Jojo Attacks Townsville Game,6.20
15131,"Army Group Center: June 22-28, 1941",6.49
15132,A Fistful of Dinero,6.09
15133,The Walking Dead: Something to Fear,6.33
15134,Tic Tac K.O.: Dragons vs Unicorns,6.71
15135,Beyond Humanity: Colonies,8.55
15136,Julius Caesar: Game of the Gallic Wars,5.94
15137,Reflection,6.06
15138,C.S.A. America's Civil War 1861-1865,6.64
15139,1 Stein + Co.,5.90
15140,Putz die Wutz,6.53
15141,Take Your Best Shot,5.89
15142,Striking the Anvil: Operation Anvil Dragoon,6.39
15143,The Cookie,6.22
15144,The Game of Things: Travel/Expansion,6.46
15145,Fluxx en Español,5.84
15146,6 nimmt! Junior,5.68
15147,Viele Dinge,6.15
15148,Tridom,6.08
15149,Subbuteo Cricket,6.24
15150,"Cow, Tiger, Santa Claus",6.62
15151,Downtown,6.36
15152,Irezumi,6.53
15153,Catchup & Mousetard: Fast Food Battle!,6.95
15154,Fight for the Sky,6.18
15155,Neu,5.85
15156,Man to Man,6.27
15157,"World War II: European Theater of Operations, 1939-45",5.85
15158,Clockworker,7.47
15159,Invasion Pearl Harbor,6.61
15160,Wizards' Towers,6.86
15161,Penalties: Animal Cup,6.83
15162,Absacker,5.63
15163,Flames of War: Firestorm Campaign – Operation Bagration,6.56
15164,Cthulhu's Vault,5.86
15165,The Lash of the Turk,6.71
15166,Last Starfleet,6.36
15167,Cat & Mouse,6.04
15168,Wealth of Nations,5.77
15169,Texas Revolution,6.74
15170,Yago Pool,6.53
15171,BABEL,6.61
15172,Destiny Aurora: Renegades,7.07
15173,Obama Llama,5.73
15174,Horticulture Master,6.27
15175,In 80 Karten um die Welt,6.28
15176,Kasserine: Baptism of Fire,6.55
15177,Loot and Scoot,5.85
15178,Zombies!!! Jr.,6.13
15179,Lost in Time,6.23
15180,Doomseeker,5.90
15181,A Sky of Stars,6.32
15182,Pega o Pinguim!,6.29
15183,Borderlands: Tiny Tina's Robot Tea Party,6.05
15184,Henry V,6.12
15185,Firefly: Out to the Black,5.70
15186,MooT,7.44
15187,Jurassic World: The Boardgame,6.03
15188,Dabble,5.95
15189,Gettysburg,5.75
15190,Blood on the Snow: The Battle of Suomussalmi,5.94
15191,Operation Whirlwind: Budapest – November 1956,6.51
15192,13 Couronnes,6.87
15193,The Barbarians: Games of the Fall of Rome and the Mongol Invasion of Europe,6.08
15194,The Marne: Home Before the Leaves Fall,6.26
15195,Chinese Poker,6.03
15196,Trippples,5.78
15197,Luxantis,6.23
15198,Spiky Dastards,5.92
15199,Jane Austen's Matchmaker: Chapter Two,6.24
15200,Brynk,6.20
15201,You've got problems,6.53
15202,Knjaz'ja,6.06
15203,The Damned Die Hard: Philippines '41,6.58
15204,The French & Indian War: Struggle for the New World,6.68
15205,Droll,6.18
15206,Magic Mandala,6.04
15207,Adellos,7.34
15208,"The Battle of Moscow: The German Drive on Moscow, 1941",6.25
15209,Lucca the City of Games,6.08
15210,Trainsport: Switzerland,6.31
15211,Kitty Bitty,5.68
15212,MARK,6.00
15213,MEOW,6.02
15214,Pandaï,6.84
15215,Les Aigles,6.50
15216,Rok 1863,6.53
15217,Showdown: Icons,6.26
15218,Trafalgar,6.75
15219,Leipzig: The Battle of Nations – Napoleon vs. Europe,6.35
15220,75 Gnom' Street,5.81
15221,Godzilla: Stomp!,5.71
15222,Divorce! The Game,6.31
15223,Schlafmütze,6.01
15224,Die Magier,5.75
15225,Beasty Borders,6.22
15226,Revolt in the East: Warsaw Pact Rebellion in the 1970's,5.79
15227,Dark Castle,6.34
15228,Honey Wars,6.22
15229,Poor Choices,6.45
15230,Zoocracy,6.62
15231,Bon Appetit!,6.01
15232,El Dorado Canyon,8.74
15233,Eastern Front Solitaire,5.95
15234,Battlegame Book 1: The Wild West,6.46
15235,Fire Bulls,6.06
15236,Timberland,6.26
15237,Chromosome,5.85
15238,Das große Fressen,6.38
15239,English Civil War,6.16
15240,Advanced Dungeons & Dragons Battlesystem (Second Edition),5.97
15241,1672: The Lost Crew,6.29
15242,Miss Lupun…und das Geheimnis der Zahlen,5.93
15243,Space Empires,6.41
15244,Elric,5.73
15245,Out Of This World,6.63
15246,Lie Detector,5.83
15247,Chrono-Mots,6.54
15248,King's Life,6.22
15249,Granny Wars:  A Game of Tit for Tat,6.44
15250,Attila,5.71
15251,TimeBomb II,6.10
15252,Duel in the Desert: Rommel's Campaign in North Africa,6.18
15253,Metro 2033,5.78
15254,Tóncc,8.06
15255,Planetopia,6.21
15256,Dice Crawl,5.81
15257,Last Front: The Strategy Card Game,6.36
15258,Shafausa,6.04
15259,Malarky,5.63
15260,Sidekick Saga,7.55
15261,Morsecode ···–,6.43
15262,The Abandons,6.08
15263,Border Reivers,6.34
15264,Zombie Run!,5.93
15265,I Am Death Now?,6.55
15266,Bakschisch,5.72
15267,Allegiance: War of Factions,6.98
15268,Komodo,6.65
15269,Flower Fairy,6.46
15270,"La Bataille du Matz, 9-12 juin 1918",6.59
15271,Cantankerous Cats,6.12
15272,Alamein: History's Turning Point 1942,6.68
15273,Cerberus: The Proxima Centauri Campaign,6.19
15274,Iron & Ale,6.00
15275,Redemption: City of Bondage,5.89
15276,Habe fertig,5.82
15277,1914,5.83
15278,"Loot, Shoot, Whisky",6.20
15279,目撃者たちの夜 (Witness Night),6.39
15280,Shake 'n Take,5.94
15281,Brainstorm,5.74
15282,Aargh!,6.00
15283,Atta Ants,5.63
15284,Nizam,6.22
15285,Scene It? Movie Second Edition,5.70
15286,Saving Time,6.48
15287,VeloCity,5.72
15288,Medieval Mastery,5.78
15289,Storytelling,6.64
15290,Raid on Takao,6.55
15291,Lawrence of Arabia: The Arab Revolt 1917-18,6.43
15292,Cthulhu Crusades,6.12
15293,Simpei,5.95
15294,Little Action,6.33
15295,Pokémon Trading Figure Game,6.21
15296,Chaturanga,5.92
15297,LUGU,6.44
15298,Harry Hopper,6.53
15299,Battle of the Scheldt: The Devil's Moat,6.40
15300,Eastern Front 2,6.32
15301,Epic Trading Card Game,6.12
15302,Firebase Vietnam,6.44
15303,Perigon,6.33
15304,Mr. M' s谋杀法则：拜占庭刺客,6.14
15305,Der Garten des Sonnenkönigs,5.93
15306,Expedition Zetta,6.07
15307,SłowoStworki,6.34
15308,Pool Position,5.72
15309,La conquista del Oeste,6.43
15310,Granada: The Fall of Moslem Spain,5.99
15311,Zoop,6.14
15312,Rage (Second Edition),5.94
15313,WonderZoo,6.45
15314,Swish Jr.,6.26
15315,Gounki,6.74
15316,Quickword: The Ultimate Word Game,6.11
15317,Space Pioneers,6.56
15318,Evening in the Stable,6.20
15319,Déclic!? Family,6.16
15320,Beat the 8 Ball,6.42
15321,Labyrinth: The Card Game,5.56
15322,Attila: The Huns Invasion,6.15
15323,Mapominoes: Africa,6.27
15324,"Little Bird, Big Hunger",5.92
15325,Monsters vs. Heroes: Volume 2 – Cthulhu Mythos,6.28
15326,Royalists & Roundheads III,6.04
15327,Daihinmin,6.00
15328,Delta,6.62
15329,Nanu?,5.85
15330,Clue: The Office,5.89
15331,Gaudí,5.99
15332,The Totally Insane Card Game,6.04
15333,Alibi Saknas: Herrgårdsmordet,6.47
15334,The War for Turkish Liberation,6.77
15335,Storm over Port Arthur,6.44
15336,Maratón Clásico,6.34
15337,Showdown: The Coming Indo-Pakistani War,6.44
15338,Drop Drive,8.41
15339,Venture Angels,6.10
15340,Burger Party,6.19
15341,Crazy Race,5.95
15342,Dungeon Digger,6.39
15343,Aztack,5.94
15344,Build or BOOM,6.46
15345,Exposaurus,6.33
15346,Hegemon,6.50
15347,Creature Castle,6.71
15348,Maigo-Neko,5.96
15349,Royalists & Roundheads,5.86
15350,Dragonchess,6.36
15351,Star Commander,6.32
15352,Coraline: Beware the Other Mother,6.63
15353,"Civil War in the Far West: The New Mexico Campaign, 1862",6.50
15354,Frigate: Sea War in the Age of Sail,5.97
15355,Sunken Sailor,5.72
15356,CITY Alarm,5.89
15357,Central Command: Superpower Confrontation in the Straits of Hormuz,6.11
15358,Attacke,5.72
15359,Case Green,5.97
15360,Rush Hour Shift,5.89
15361,Die rote Kralle,6.23
15362,Medieval Conspiracy,6.33
15363,Der Herr der Ringe: Die Zwei Türme,5.80
15364,Gold Nuggets,5.88
15365,Méchanlou,6.15
15366,Korea '95,6.49
15367,Med andra ord,5.83
15368,Corintho,6.06
15369,Mechwarrior Solaris VII,6.35
15370,Postcard from the Revolution,5.97
15371,Super Race,6.00
15372,"The Great Invasion: The Gettysburg Campaign June 24 – July 3, 1863",6.52
15373,Trivial Pursuit: World of Warcraft,5.94
15374,Take a Train,5.96
15375,Hogs Of War: The Card Game,7.69
15376,Shadow Blocks,6.35
15377,Papering Duel,6.19
15378,Pochspiel,6.33
15379,Quadrago,6.35
15380,Tiger of Malaya,6.56
15381,Utter Nonsense: Naughty Edition,6.14
15382,Full House,5.91
15383,LetterFlip,5.83
15384,Crazy Theory,6.39
15385,Impact City Roller Derby,5.97
15386,Moonshot the Game,6.14
15387,Gigi Gnomo,6.14
15388,The Willow Game,5.75
15389,Una Notte da Lupi,6.37
15390,Unlock!: Une Aventure – Ralph Azham: Le Foie de l'Axolotl,6.12
15391,Virgin Seas,6.26
15392,"Mine, All Mine!",6.00
15393,The Battle of Roark's Drift,6.85
15394,Flip & Fish,9.14
15395,iKNOW: Innovations,6.29
15396,ZoxSo,6.70
15397,Marvel Zombies: A Zombicide Game,7.17
15398,Kart sur Glace,6.17
15399,Folded Wishes,6.53
15400,Welfen und Staufer,6.31
15401,Treachery in a Pocket,6.02
15402,Jumbulaya,6.08
15403,Block Buster,6.41
15404,War Games Rules  3000 BC to 1485 AD,6.27
15405,Drunter und Drüber,6.43
15406,Typhon sur le Pacifique,6.32
15407,Andoria Battlefields,7.05
15408,Roadkill,6.01
15409,tak•tak,6.48
15410,The Court of Xiang Chi,6.71
15411,Chronos Conquest,5.97
15412,Quadrum,6.32
15413,Carnavalo,6.70
15414,RoboTroc,5.95
15415,Alien Wars,5.71
15416,Successors,5.99
15417,Chernobyl,6.11
15418,Entenrallye,5.90
15419,Pocket Sub,5.75
15420,Sheep & Garden,6.49
15421,Klondike,6.45
15422,West Riding,6.34
15423,"Bundeswehr: Northern Germany, late 1970's",6.08
15424,Dominate Grail War: Fate/Stay night on Board Game,6.93
15425,Sale of the Century Quizzard,6.43
15426,Castles of Caleira,5.87
15427,Khan Tsin,6.46
15428,Papua,6.68
15429,"Red Dragon, Blue Dragon: The Huaihai, 1948-1949",6.80
15430,Deck of Thieves,5.85
15431,Counter-Attack! Arras,6.11
15432,Salvo!,6.14
15433,La Caída del Imperio Romano,6.29
15434,Jewels in the Attic,6.97
15435,BattleTech Science Fiction Combat Book Game: SHD-2H Shadow Hawk,6.05
15436,Planet Busters,5.88
15437,Palio,6.38
15438,Desert Duel: First Alamein,6.11
15439,Golf 'n' Roll,6.27
15440,Dark Emperor,5.74
15441,Flea Marketeers,6.33
15442,Norway 1940: The Kriegsmarine Strikes,6.39
15443,Kimaloé,6.12
15444,Escape Room: The Game – Family Edition: The Jungle,6.17
15445,Tripoley,5.59
15446,Я твоя понимай,6.30
15447,Last One Standing: The Battle Royale Board Game,6.03
15448,Little Round Top,6.65
15449,Antigua,5.73
15450,Roll For It! Express,5.87
15451,Captain Future,6.23
15452,Outrider,6.68
15453,"San, Ni, Ichi",6.28
15454,Halunken & Spelunken,5.61
15455,O Jogo da Enciclopédia,6.37
15456,Vulkan!,6.15
15457,The Battle of Lepanto,6.40
15458,Toss Up!,5.63
15459,Hamlet!,5.97
15460,"First Blood: Second Marne, 15 July 1918",6.05
15461,Battles of the Ancient World: Marathon and Granicus,6.14
15462,Star Cruiser,6.24
15463,Jungle,6.18
15464,Samurai,6.10
15465,Bezzerwizzer Familieudgave,5.92
15466,Berserk: Heroes,6.58
15467,Showdown Tactics,6.33
15468,Eastern Front Battle Card Game,6.54
15469,Quits,5.85
15470,TrakkX,6.22
15471,antyszczepionkowcy.biz,6.50
15472,Magical Treehouse,5.91
15473,Book of Dragons,5.97
15474,Jupiter,6.18
15475,Hull Breach: Corporate Wars,6.62
15476,Deterrence,6.35
15477,Field Command: Singapore 1942,6.83
15478,Narwhal Free for All,6.27
15479,Weird Alchemy,6.93
15480,Even Steven's Odd,6.18
15481,Branches and Twigs and Thorns,6.21
15482,Ben Hurt,5.65
15483,Shinobi,5.78
15484,Anno Domini: Penne e Pennelli,6.46
15485,Unauthorized Production,6.16
15486,TacForce,6.60
15487,Goldener Drache,5.70
15488,Roswell 51,6.95
15489,MCS,7.09
15490,Où étiez-vous?,5.73
15491,Auf Achse: Das Kartenspiel,5.78
15492,10 Tage durch Deutschland,6.34
15493,The Last Station,8.63
15494,Black Prince: Crecy & Navarette,6.53
15495,The Game of Life: Super Mario Edition,6.46
15496,Oh no... INVASION!!!,5.77
15497,The Difference Between Women & Men,5.68
15498,Origin of Failing Water,5.81
15499,AGES,7.04
15500,Hemloch: Vault of Darkness,6.34
15501,METAL,6.33
15502,The Trial of Socrates,6.43
15503,Lebanon '82: Operation Peace for Galilee,6.46
15504,Farsight,6.77
15505,This Game Goes to Eleven,5.85
15506,Paradux,6.26
15507,Cockpit,6.65
15508,"Lest Darkness Fall: Rome in Crisis, AD 235 – 285",6.59
15509,Somnicum,6.42
